title;start_time;end_time;description;exercise_title;superset_id;exercise_notes;set_index;set_type;weight_kg;reps;distance_km;duration_seconds;rpe
Upper;18/12/2025 12.34;18/12/2025 14.09;;Shoulder Press (Dumbbell);;Hak 7;0;normal;20;8;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Shoulder Press (Dumbbell);;Hak 7;1;normal;18;8;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Lat Pulldown (Cable);;;0;normal;80;11;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Lat Pulldown (Cable);;;1;normal;80;10;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Lat Pulldown (Cable);;;2;normal;80;7;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Bench Press (Smith Machine);;;0;normal;675;7;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Bench Press (Smith Machine);;;1;normal;65;5;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Bench Press (Smith Machine);;;2;normal;60;6;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Seated Cable Row - V Grip (Cable);;;0;normal;80;9;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Seated Cable Row - V Grip (Cable);;;1;normal;75;9;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Seated Cable Row - V Grip (Cable);;;2;normal;75;6;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Rear Delt Reverse Fly (Machine);;;0;normal;80;11;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Rear Delt Reverse Fly (Machine);;;1;normal;80;8;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Rear Delt Reverse Fly (Machine);;;2;normal;70;9;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Lateral Raise (Cable);;;0;normal;475;12;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Lateral Raise (Cable);;;1;normal;475;12;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Lateral Raise (Cable);;;2;normal;475;12;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Lateral Raise (Cable);;;3;normal;475;12;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Lateral Raise (Cable);;;4;normal;475;10;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Lateral Raise (Cable);;;5;normal;475;11;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Skullcrusher (Barbell);;;0;normal;225;14;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Skullcrusher (Barbell);;;1;normal;225;12;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Skullcrusher (Barbell);;;2;normal;225;10;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;EZ Bar Biceps Curl;;;0;normal;225;13;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;EZ Bar Biceps Curl;;;1;normal;225;10;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;EZ Bar Biceps Curl;;;2;normal;225;9;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Seated Incline Curl (Dumbbell);;;0;normal;125;12;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Seated Incline Curl (Dumbbell);;;1;normal;125;9;;;
Upper;18/12/2025 12.34;18/12/2025 14.09;;Seated Incline Curl (Dumbbell);;;2;normal;125;6;;;
Lower;17/12/2025 12.52;17/12/2025 13.44;;Lying Leg Curl (Machine);;;0;normal;65;12;;;
Lower;17/12/2025 12.52;17/12/2025 13.44;;Lying Leg Curl (Machine);;;1;normal;65;8;;;
Lower;17/12/2025 12.52;17/12/2025 13.44;;Lying Leg Curl (Machine);;;2;normal;60;8;;;
Lower;17/12/2025 12.52;17/12/2025 13.44;;Leg Press Horizontal (Machine);;;0;normal;140;11;;;
Lower;17/12/2025 12.52;17/12/2025 13.44;;Leg Press Horizontal (Machine);;;1;normal;140;8;;;
Lower;17/12/2025 12.52;17/12/2025 13.44;;Leg Press Horizontal (Machine);;;2;normal;140;6;;;
Lower;17/12/2025 12.52;17/12/2025 13.44;;Leg Extension (Machine);;;0;normal;190;12;;;
Lower;17/12/2025 12.52;17/12/2025 13.44;;Leg Extension (Machine);;;1;normal;190;10;;;
Lower;17/12/2025 12.52;17/12/2025 13.44;;Leg Extension (Machine);;;2;normal;190;7;;;
Lower;17/12/2025 12.52;17/12/2025 13.44;;Back Extension (Machine);;;0;normal;5625;12;;;
Lower;17/12/2025 12.52;17/12/2025 13.44;;Back Extension (Machine);;;1;normal;5625;8;;;
Lower;17/12/2025 12.52;17/12/2025 13.44;;Back Extension (Machine);;;2;normal;5625;5;;;
Lower;17/12/2025 12.52;17/12/2025 13.44;;Crunch (Machine);;;0;normal;5625;17;;;
Lower;17/12/2025 12.52;17/12/2025 13.44;;Crunch (Machine);;;1;normal;5625;9;;;
Lower;17/12/2025 12.52;17/12/2025 13.44;;Calf Press (Machine);;;0;normal;1475;16;;;
Lower;17/12/2025 12.52;17/12/2025 13.44;;Calf Press (Machine);;;1;normal;1475;13;;;
Lower;17/12/2025 12.52;17/12/2025 13.44;;Calf Press (Machine);;;2;normal;1475;11;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Incline Bench Press (Smith Machine);;;0;normal;52;10;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Incline Bench Press (Smith Machine);;;1;normal;52;8;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Incline Bench Press (Smith Machine);;;2;normal;52;4;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Seated Cable Row - V Grip (Cable);;;0;normal;80;11;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Seated Cable Row - V Grip (Cable);;;1;normal;80;9;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Seated Cable Row - V Grip (Cable);;;2;normal;80;5;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Chest Fly (Machine);;;0;normal;90;12;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Chest Fly (Machine);;;1;normal;90;9;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Chest Fly (Machine);;;2;normal;75;9;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Rear Delt Reverse Fly (Machine);;;0;normal;75;12;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Rear Delt Reverse Fly (Machine);;;1;normal;75;12;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Rear Delt Reverse Fly (Machine);;;2;normal;75;7;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Lat Pulldown - Close Grip (Cable);;;0;normal;80;8;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Lat Pulldown - Close Grip (Cable);;;1;normal;75;8;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Lat Pulldown - Close Grip (Cable);;;2;normal;75;6;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Skullcrusher (Barbell);;;0;normal;225;13;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Skullcrusher (Barbell);;;1;normal;225;10;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Skullcrusher (Barbell);;;2;normal;225;9;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;EZ Bar Biceps Curl;;;0;normal;225;13;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;EZ Bar Biceps Curl;;;1;normal;225;9;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;EZ Bar Biceps Curl;;;2;normal;225;8;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Lateral Raise (Cable);;;0;normal;45;12;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Lateral Raise (Cable);;;1;normal;45;12;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Lateral Raise (Cable);;;2;normal;45;12;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Lateral Raise (Cable);;;3;normal;45;12;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Lateral Raise (Cable);;;4;normal;45;9;;;
Upper;16/12/2025 14.42;16/12/2025 16.11;;Lateral Raise (Cable);;;5;normal;45;10;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Incline Bench Press (Smith Machine);;;0;normal;50;10;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Incline Bench Press (Smith Machine);;;1;normal;50;9;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Incline Bench Press (Smith Machine);;;2;normal;50;7;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Rear Delt Reverse Fly (Machine);;;0;normal;70;13;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Rear Delt Reverse Fly (Machine);;;1;normal;70;12;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Rear Delt Reverse Fly (Machine);;;2;normal;70;8;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Chest Fly (Machine);;;0;normal;90;11;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Chest Fly (Machine);;;1;normal;85;10;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Chest Fly (Machine);;;2;normal;80;8;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Lat Pulldown (Cable);;;0;normal;80;10;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Lat Pulldown (Cable);;;1;normal;75;9;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Lat Pulldown (Cable);;;2;normal;75;4;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Skullcrusher (Barbell);;;0;normal;20;12;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Skullcrusher (Barbell);;;1;normal;20;11;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Skullcrusher (Barbell);;;2;normal;20;9;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;EZ Bar Biceps Curl;;;0;normal;24;12;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;EZ Bar Biceps Curl;;;1;normal;24;11;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;EZ Bar Biceps Curl;;;2;normal;24;7;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Seated Cable Row - V Grip (Cable);;;0;normal;78;8;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Seated Cable Row - V Grip (Cable);;;1;normal;70;9;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Seated Cable Row - V Grip (Cable);;;2;normal;70;8;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Lateral Raise (Cable);;;0;normal;45;12;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Lateral Raise (Cable);;;1;normal;45;12;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Lateral Raise (Cable);;;2;normal;45;9;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Lateral Raise (Cable);;;3;normal;45;10;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Lateral Raise (Cable);;;4;normal;45;6;;;
Upper;12/12/2025 13.01;12/12/2025 14.33;;Lateral Raise (Cable);;;5;normal;45;9;;;
Lower;11/12/2025 16.33;11/12/2025 17.37;;Lying Leg Curl (Machine);;;0;normal;625;12;;;
Lower;11/12/2025 16.33;11/12/2025 17.37;;Lying Leg Curl (Machine);;;1;normal;625;12;;;
Lower;11/12/2025 16.33;11/12/2025 17.37;;Lying Leg Curl (Machine);;;2;normal;625;9;;;
Lower;11/12/2025 16.33;11/12/2025 17.37;;Leg Press Horizontal (Machine);;;0;normal;140;10;;;
Lower;11/12/2025 16.33;11/12/2025 17.37;;Leg Press Horizontal (Machine);;;1;normal;140;7;;;
Lower;11/12/2025 16.33;11/12/2025 17.37;;Leg Press Horizontal (Machine);;;2;normal;125;5;;;
Lower;11/12/2025 16.33;11/12/2025 17.37;;Leg Extension (Machine);;;0;normal;190;10;;;
Lower;11/12/2025 16.33;11/12/2025 17.37;;Leg Extension (Machine);;;1;normal;190;9;;;
Lower;11/12/2025 16.33;11/12/2025 17.37;;Leg Extension (Machine);;;2;normal;190;8;;;
Lower;11/12/2025 16.33;11/12/2025 17.37;;Hip Abduction (Machine);;;0;normal;698;12;;;
Lower;11/12/2025 16.33;11/12/2025 17.37;;Hip Abduction (Machine);;;1;normal;698;12;;;
Lower;11/12/2025 16.33;11/12/2025 17.37;;Hip Adduction (Machine);;;0;normal;585;12;;;
Lower;11/12/2025 16.33;11/12/2025 17.37;;Hip Adduction (Machine);;;1;normal;585;4;;;
Lower;11/12/2025 16.33;11/12/2025 17.37;;Back Extension (Machine);;;0;normal;60;12;;;
Lower;11/12/2025 16.33;11/12/2025 17.37;;Back Extension (Machine);;;1;normal;5625;12;;;
Lower;11/12/2025 16.33;11/12/2025 17.37;;Back Extension (Machine);;;2;normal;5625;5;;;
Lower;11/12/2025 16.33;11/12/2025 17.37;;Crunch (Machine);;;0;normal;5625;15;;;
Lower;11/12/2025 16.33;11/12/2025 17.37;;Crunch (Machine);;;1;normal;5625;9;;;
Lower;11/12/2025 16.33;11/12/2025 17.37;;Crunch (Machine);;;2;normal;525;5;;;
Upper;09/12/2025 14.34;09/12/2025 16.05;;Bench Press (Smith Machine);;;0;normal;60;12;;;
Upper;09/12/2025 14.34;09/12/2025 16.05;;Bench Press (Smith Machine);;;1;normal;60;9;;;
Upper;09/12/2025 14.34;09/12/2025 16.05;;Bench Press (Smith Machine);;;2;normal;60;4;;;
Upper;09/12/2025 14.34;09/12/2025 16.05;;Incline Bench Press (Smith Machine);;;0;normal;42;10;;;
Upper;09/12/2025 14.34;09/12/2025 16.05;;Incline Bench Press (Smith Machine);;;1;normal;42;9;;;
Upper;09/12/2025 14.34;09/12/2025 16.05;;Incline Bench Press (Smith Machine);;;2;normal;42;8;;;
Upper;09/12/2025 14.34;09/12/2025 16.05;;Seated Cable Row - V Grip (Cable);;;0;normal;78;11;;;
Upper;09/12/2025 14.34;09/12/2025 16.05;;Seated Cable Row - V Grip (Cable);;;1;normal;78;9;;;
Upper;09/12/2025 14.34;09/12/2025 16.05;;Seated Cable Row - V Grip (Cable);;;2;normal;78;8;;;
Upper;09/12/2025 14.34;09/12/2025 16.05;;Lat Pulldown (Cable);;;0;normal;80;7;;;
Upper;09/12/2025 14.34;09/12/2025 16.05;;Lat Pulldown (Cable);;;1;normal;70;8;;;
Upper;09/12/2025 14.34;09/12/2025 16.05;;Rear Delt Reverse Fly (Machine);;;0;normal;70;13;;;
Upper;09/12/2025 14.34;09/12/2025 16.05;;Rear Delt Reverse Fly (Machine);;;1;normal;70;9;;;
Upper;09/12/2025 14.34;09/12/2025 16.05;;Skullcrusher (Barbell);;Sæde helt lagt ned;0;normal;20;11;;;
Upper;09/12/2025 14.34;09/12/2025 16.05;;Skullcrusher (Barbell);;Sæde helt lagt ned;1;normal;20;7;;;
Upper;09/12/2025 14.34;09/12/2025 16.05;;Skullcrusher (Barbell);;Sæde helt lagt ned;2;normal;175;7;;;
Upper;09/12/2025 14.34;09/12/2025 16.05;;EZ Bar Biceps Curl;;;0;normal;24;12;;;
Upper;09/12/2025 14.34;09/12/2025 16.05;;EZ Bar Biceps Curl;;;1;normal;24;9;;;
Upper;09/12/2025 14.34;09/12/2025 16.05;;EZ Bar Biceps Curl;;;2;normal;24;7;;;
Upper;09/12/2025 14.34;09/12/2025 16.05;;Lateral Raise (Cable);;;0;normal;34;11;;;
Upper;09/12/2025 14.34;09/12/2025 16.05;;Lateral Raise (Cable);;;1;normal;34;10;;;
Upper;09/12/2025 14.34;09/12/2025 16.05;;Lateral Raise (Cable);;;2;normal;34;8;;;
Lower;03/12/2025 14.24;03/12/2025 15.35;;Lying Leg Curl (Machine);;;0;normal;625;12;;;
Lower;03/12/2025 14.24;03/12/2025 15.35;;Lying Leg Curl (Machine);;;1;normal;625;11;;;
Lower;03/12/2025 14.24;03/12/2025 15.35;;Lying Leg Curl (Machine);;;2;normal;625;8;;;
Lower;03/12/2025 14.24;03/12/2025 15.35;;Leg Extension (Machine);;;0;normal;190;12;;;
Lower;03/12/2025 14.24;03/12/2025 15.35;;Leg Extension (Machine);;;1;normal;190;11;;;
Lower;03/12/2025 14.24;03/12/2025 15.35;;Leg Extension (Machine);;;2;normal;190;7;;;
Lower;03/12/2025 14.24;03/12/2025 15.35;;Back Extension (Machine);;;0;normal;60;12;;;
Lower;03/12/2025 14.24;03/12/2025 15.35;;Back Extension (Machine);;;1;normal;60;10;;;
Lower;03/12/2025 14.24;03/12/2025 15.35;;Back Extension (Machine);;;2;normal;60;7;;;
Lower;03/12/2025 14.24;03/12/2025 15.35;;Leg Press Horizontal (Machine);;;0;normal;1375;5;;;
Lower;03/12/2025 14.24;03/12/2025 15.35;;Leg Press Horizontal (Machine);;;1;normal;130;7;;;
Lower;03/12/2025 14.24;03/12/2025 15.35;;Leg Press Horizontal (Machine);;;2;normal;1175;9;;;
Lower;03/12/2025 14.24;03/12/2025 15.35;;Calf Press (Machine);;;0;normal;1475;14;;;
Lower;03/12/2025 14.24;03/12/2025 15.35;;Calf Press (Machine);;;1;normal;1475;12;;;
Lower;03/12/2025 14.24;03/12/2025 15.35;;Calf Press (Machine);;;2;normal;1475;10;;;
Lower;03/12/2025 14.24;03/12/2025 15.35;;Hip Abduction (Machine);;;0;normal;675;12;;;
Lower;03/12/2025 14.24;03/12/2025 15.35;;Hip Abduction (Machine);;;1;normal;675;12;;;
Lower;03/12/2025 14.24;03/12/2025 15.35;;Hip Abduction (Machine);;;2;normal;675;12;;;
Lower;03/12/2025 14.24;03/12/2025 15.35;;Hip Adduction (Machine);;;0;normal;563;12;;;
Lower;03/12/2025 14.24;03/12/2025 15.35;;Hip Adduction (Machine);;;1;normal;563;12;;;
Lower;03/12/2025 14.24;03/12/2025 15.35;;Hip Adduction (Machine);;;2;normal;563;9;;;
Upper;02/12/2025 14.36;02/12/2025 15.55;;Seated Cable Row - V Grip (Cable);;;0;normal;76;12;;;
Upper;02/12/2025 14.36;02/12/2025 15.55;;Seated Cable Row - V Grip (Cable);;;1;normal;76;9;;;
Upper;02/12/2025 14.36;02/12/2025 15.55;;Seated Cable Row - V Grip (Cable);;;2;normal;76;7;;;
Upper;02/12/2025 14.36;02/12/2025 15.55;;Chest Fly (Machine);;Hak 3 røven frem i sæddet;0;normal;75;14;;;
Upper;02/12/2025 14.36;02/12/2025 15.55;;Chest Fly (Machine);;Hak 3 røven frem i sæddet;1;normal;75;11;;;
Upper;02/12/2025 14.36;02/12/2025 15.55;;Chest Fly (Machine);;Hak 3 røven frem i sæddet;2;normal;75;7;;;
Upper;02/12/2025 14.36;02/12/2025 15.55;;Rear Delt Reverse Fly (Machine);;;0;normal;65;16;;;
Upper;02/12/2025 14.36;02/12/2025 15.55;;Rear Delt Reverse Fly (Machine);;;1;normal;65;9;;;
Upper;02/12/2025 14.36;02/12/2025 15.55;;Rear Delt Reverse Fly (Machine);;;2;normal;65;10;;;
Upper;02/12/2025 14.36;02/12/2025 15.55;;Iso-Lateral High Row (Machine);;;0;normal;45;9;;;
Upper;02/12/2025 14.36;02/12/2025 15.55;;Iso-Lateral Chest Press (Machine);;;0;normal;10;15;;;
Upper;02/12/2025 14.36;02/12/2025 15.55;;Iso-Lateral Chest Press (Machine);;;1;normal;15;13;;;
Upper;02/12/2025 14.36;02/12/2025 15.55;;Iso-Lateral Chest Press (Machine);;;2;normal;15;8;;;
Upper;02/12/2025 14.36;02/12/2025 15.55;;Skullcrusher (Barbell);;Bar 7,5 kg;0;normal;25;7;;;
Upper;02/12/2025 14.36;02/12/2025 15.55;;Skullcrusher (Barbell);;Bar 7,5 kg;1;normal;20;11;;;
Upper;02/12/2025 14.36;02/12/2025 15.55;;Skullcrusher (Barbell);;Bar 7,5 kg;2;normal;20;9;;;
Upper;02/12/2025 14.36;02/12/2025 15.55;;EZ Bar Biceps Curl;;;0;normal;28;9;;;
Upper;02/12/2025 14.36;02/12/2025 15.55;;EZ Bar Biceps Curl;;;1;normal;28;6;;;
Upper;02/12/2025 14.36;02/12/2025 15.55;;EZ Bar Biceps Curl;;;2;normal;28;6;;;
Lower;01/12/2025 14.18;01/12/2025 15.29;;Lying Leg Curl (Machine);;;0;normal;625;12;;;
Lower;01/12/2025 14.18;01/12/2025 15.29;;Lying Leg Curl (Machine);;;1;normal;625;12;;;
Lower;01/12/2025 14.18;01/12/2025 15.29;;Lying Leg Curl (Machine);;;2;normal;625;6;;;
Lower;01/12/2025 14.18;01/12/2025 15.29;;Leg Press Horizontal (Machine);;;0;normal;1325;12;;;
Lower;01/12/2025 14.18;01/12/2025 15.29;;Leg Press Horizontal (Machine);;;1;normal;1375;10;;;
Lower;01/12/2025 14.18;01/12/2025 15.29;;Leg Press Horizontal (Machine);;;2;normal;1375;5;;;
Lower;01/12/2025 14.18;01/12/2025 15.29;;Leg Extension (Machine);;;0;normal;190;10;;;
Lower;01/12/2025 14.18;01/12/2025 15.29;;Leg Extension (Machine);;;1;normal;185;9;;;
Lower;01/12/2025 14.18;01/12/2025 15.29;;Leg Extension (Machine);;;2;normal;180;6;;;
Lower;01/12/2025 14.18;01/12/2025 15.29;;Hip Abduction (Machine);;;0;normal;675;12;;;
Lower;01/12/2025 14.18;01/12/2025 15.29;;Hip Abduction (Machine);;;1;normal;675;11;;;
Lower;01/12/2025 14.18;01/12/2025 15.29;;Hip Abduction (Machine);;;2;normal;675;8;;;
Lower;01/12/2025 14.18;01/12/2025 15.29;;Hip Adduction (Machine);;;0;normal;563;12;;;
Lower;01/12/2025 14.18;01/12/2025 15.29;;Hip Adduction (Machine);;;1;normal;563;8;;;
Lower;01/12/2025 14.18;01/12/2025 15.29;;Hip Adduction (Machine);;;2;normal;563;6;;;
Lower;01/12/2025 14.18;01/12/2025 15.29;;Back Extension (Machine);;;0;normal;5625;16;;;
Lower;01/12/2025 14.18;01/12/2025 15.29;;Back Extension (Machine);;;1;normal;5625;11;;;
Lower;01/12/2025 14.18;01/12/2025 15.29;;Back Extension (Machine);;;2;normal;5625;6;;;
Lower;01/12/2025 14.18;01/12/2025 15.29;;Crunch (Machine);;;0;normal;525;16;;;
Lower;01/12/2025 14.18;01/12/2025 15.29;;Crunch (Machine);;;1;normal;525;12;;;
Lower;01/12/2025 14.18;01/12/2025 15.29;;Crunch (Machine);;;2;normal;525;9;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Bench Press (Smith Machine);;;0;normal;65;10;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Bench Press (Smith Machine);;;1;normal;65;8;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Bench Press (Smith Machine);;;2;normal;65;6;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Lat Pulldown (Cable);;;0;normal;80;11;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Lat Pulldown (Cable);;;1;normal;80;9;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Lat Pulldown (Cable);;;2;normal;80;7;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Shoulder Press (Dumbbell);;;0;normal;22;8;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Shoulder Press (Dumbbell);;;1;normal;22;5;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Shoulder Press (Dumbbell);;;2;normal;18;6;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Seated Cable Row - V Grip (Cable);;;0;normal;76;10;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Seated Cable Row - V Grip (Cable);;;1;normal;76;8;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Seated Cable Row - V Grip (Cable);;;2;normal;76;6;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Rear Delt Reverse Fly (Machine);;;0;normal;75;12;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Rear Delt Reverse Fly (Machine);;;1;normal;75;8;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Rear Delt Reverse Fly (Machine);;;2;normal;65;10;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Single Arm Triceps Pushdown (Cable);;Wide hak 5;0;normal;75;13;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Single Arm Triceps Pushdown (Cable);;Wide hak 5;1;normal;75;13;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Single Arm Triceps Pushdown (Cable);;Wide hak 5;2;normal;625;14;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Single Arm Triceps Pushdown (Cable);;Wide hak 5;3;normal;625;14;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Single Arm Triceps Pushdown (Cable);;Wide hak 5;4;normal;5;14;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Single Arm Triceps Pushdown (Cable);;Wide hak 5;5;normal;5;14;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Seated Incline Curl (Dumbbell);;;0;normal;14;9;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Seated Incline Curl (Dumbbell);;;1;normal;14;8;;;
Upper;28/11/2025 12.11;28/11/2025 13.31;;Seated Incline Curl (Dumbbell);;;2;normal;14;6;;;
Upper;25/11/2025 18.31;25/11/2025 19.01;;Incline Bench Press (Smith Machine);;;0;normal;50;10;;;
Upper;25/11/2025 18.31;25/11/2025 19.01;;Incline Bench Press (Smith Machine);;;1;normal;50;9;;;
Upper;25/11/2025 18.31;25/11/2025 19.01;;Incline Bench Press (Smith Machine);;;2;normal;50;6;;;
Upper;25/11/2025 18.31;25/11/2025 19.01;;Lat Pulldown (Cable);;;0;normal;80;10;;;
Upper;25/11/2025 18.31;25/11/2025 19.01;;Lat Pulldown (Cable);;;1;normal;80;7;;;
Upper;25/11/2025 18.31;25/11/2025 19.01;;Chest Fly (Machine);;;0;normal;90;9;;;
Upper;25/11/2025 18.31;25/11/2025 19.01;;Chest Fly (Machine);;;1;normal;80;7;;;
Upper;25/11/2025 18.31;25/11/2025 19.01;;Chest Fly (Machine);;;2;normal;90;5;;;
Upper;25/11/2025 18.31;25/11/2025 19.01;;Seated Cable Row - V Grip (Cable);;;0;normal;77;9;;;
Upper;25/11/2025 18.31;25/11/2025 19.01;;Seated Cable Row - V Grip (Cable);;;1;normal;77;7;;;
Upper;21/11/2025 14.21;21/11/2025 15.50;;Bench Press (Smith Machine);;;0;normal;65;10;;;
Upper;21/11/2025 14.21;21/11/2025 15.50;;Bench Press (Smith Machine);;;1;normal;65;8;;;
Upper;21/11/2025 14.21;21/11/2025 15.50;;Bench Press (Smith Machine);;;2;normal;65;7;;;
Upper;21/11/2025 14.21;21/11/2025 15.50;;Lat Pulldown (Cable);;;0;normal;78;11;;;
Upper;21/11/2025 14.21;21/11/2025 15.50;;Lat Pulldown (Cable);;;1;normal;78;9;;;
Upper;21/11/2025 14.21;21/11/2025 15.50;;Lat Pulldown (Cable);;;2;normal;78;7;;;
Upper;21/11/2025 14.21;21/11/2025 15.50;;Incline Bench Press (Smith Machine);;;0;normal;45;9;;;
Upper;21/11/2025 14.21;21/11/2025 15.50;;Incline Bench Press (Smith Machine);;;1;normal;45;8;;;
Upper;21/11/2025 14.21;21/11/2025 15.50;;Incline Bench Press (Smith Machine);;;2;normal;45;8;;;
Upper;21/11/2025 14.21;21/11/2025 15.50;;Single Arm Triceps Pushdown (Cable);;Wide hak 6;0;normal;75;14;;;
Upper;21/11/2025 14.21;21/11/2025 15.50;;Single Arm Triceps Pushdown (Cable);;Wide hak 6;1;normal;75;14;;;
Upper;21/11/2025 14.21;21/11/2025 15.50;;Single Arm Triceps Pushdown (Cable);;Wide hak 6;2;normal;75;13;;;
Upper;21/11/2025 14.21;21/11/2025 15.50;;Single Arm Triceps Pushdown (Cable);;Wide hak 6;3;normal;75;13;;;
